Velocity,LanePos,SpeedLimit,Steer,Accel,Brake,LongAccel,HeadwayTime,HeadwayDist
31.711987037037037,-0.3559259259259259,7.407333333333334,-65.23009259259258,0.6218324074074074,0.13951203703703705,-1.3691268518518516,0.7014814814814815,18.31490740740741
12.613907142857142,0.4520793650793651,11.110999999999999,-26.680634920634922,0.20154444444444447,0.0065690476190476185,0.5923246031746031,6.410746031746032,85.43093650793652
1.6090688679245346,-0.038830188679245294,11.110999999999999,7.170000000000004,0.06509811320754716,0.16966132075471724,0.457283018867924,5.684226415094341,2.082981132075472
11.193901063829786,0.5978085106382979,11.111,8.402553191489362,0.5317010638297873,0.10960106382978872,1.4144989361702125,9.821617021276596,14.115340425531912
7.486381481481483,0.1024444444444444,10.699481481481481,-67.28944444444444,0.3030314814814815,0.03322037037037077,1.5448499999999998,2.067851851851852,0.8696666666666667
13.774160000000006,0.29345882352941177,11.111000000000002,-18.94747058823529,0.22112352941176475,0.0018000000000002274,0.777884705882353,9.9434,41.329752941176466
6.800671000000008,0.20641142857142855,11.111000000000004,-2.1226,0.06529142857142857,0.06219842857142858,0.07768942857142733,8.163468571428572,21.985017142857146
10.348471568627447,0.04239215686274511,11.110999999999999,0.18745098039215688,0.2008009803921568,0.11766274509803973,1.0419833333333337,0.0,0.0
17.355422580645158,0.32870967741935475,13.69158064516129,-15.887137096774195,0.26579838709677417,0.02666733870967742,0.6199697580645159,-0.04657258064516126,28.596612903225807
10.583807407407406,-0.04255555555555556,11.111,0.1924074074074074,0.11423333333333333,0.0,0.3577537037037037,1.1180740740740742,11.742962962962967
11.260540909090908,0.20003030303030306,11.110999999999999,0.02621212121212126,0.14087121212121215,0.05262727272727292,-0.1935151515151516,0.7518484848484849,8.305939393939394
14.668831707317073,-0.026512195121951226,8.536500000000002,1.3858536585365853,0.16800121951219513,0.00037500000000107673,0.3413256097560976,1.5990975609756095,24.76358536585366
4.519999999999998e-14,0.15,11.111000000000002,-1.699999999999999,0.0,0.1872058823529412,5.7099999999999985e-15,0.0,6.460000000000003
4.884798529411765,0.2473235294117647,11.111000000000002,-4.9017647058823535,0.014694852941176468,0.0808411764705885,-0.7731705882352942,37.900058823529406,11.067617647058823
10.676160416666667,-0.17037500000000005,11.111,0.4997916666666666,0.18447708333333396,0.04975208333333333,-0.02988750000000001,1.063625,10.692083333333334
0.016918461538461542,0.29378461538461537,11.111000000000002,-3.5220769230769235,0.2811123076923077,0.679305,1.2307692305098312e-05,83.2709923076923,3.7961538461538464
9.243585882352944,-0.04141176470588235,11.111000000000002,-0.3363529411764707,0.10371558823529413,0.0,0.232075,0.0,0.0
7.787482608695649,0.8013043478260871,11.110999999999995,0.8419565217391302,0.2977347826086957,0.4213217391304348,-1.1442,2.4383913043478262,11.452608695652172
20.277488235294122,0.6576470588235294,11.110999999999999,-1.1732352941176467,0.14329705882352942,0.0,-0.07971470588235294,0.0,0.0
10.652418888888887,0.675,11.110999999999999,-1.5189999999999997,0.5383766666666666,0.20001888888888888,0.19688444444444445,1.6896444444444445,21.699600000000004
5.26339081632653,0.1449387755102041,11.111000000000002,-5.397653061224488,0.14279693877551022,0.02964489795918367,0.3231408163265306,0.1226734693877551,1.1065918367346936
14.343473749999998,-0.0441,11.110999999999999,-0.4113750000000001,0.0816825,0.01198625000000149,-0.26794625,0.8588250000000001,13.353174999999998
10.22718857142857,0.4305,11.110999999999999,-0.2907857142857143,0.06432428571428571,0.007951428571428571,-0.13961571428571432,1.1121,11.29732857142857
30.55720757575757,-0.010090909090909084,11.110999999999999,0.1718181818181818,0.5668545454545455,0.0,0.4946469696969696,0.0,0.0
14.6273384057971,0.24976811594202894,9.178652173913042,-23.06978260869565,0.2385065217391304,0.03247536231884058,0.18571086956521746,4.551869565217389,56.609927536231886
3.1691666666666665,-0.2752888888888889,10.370266666666666,1.623777777777777,3.3199999999999987e-16,0.10169888888888898,-0.8813688888888892,23.22964444444445,8.305044444444446
4.121476999999978,0.173,11.110999999999999,-0.13999999999999688,0.019649,0.18470200000000006,-0.5979839999999972,0.95804,6.468839999999998
14.639739795918366,0.0993061224489796,11.111000000000002,0.4924489795918366,0.2090551020408168,0.055951020408163264,-0.1843928571428572,0.9150816326530612,14.295020408163266
11.245973404255318,0.37280851063829773,11.111000000000004,-25.016968085106377,0.45342074468085103,0.18716914893617034,0.6127989361702129,13.930191489361706,54.93829787234042
13.436940857142856,0.3541685714285714,13.244279999999998,-5.672685714285714,0.16352700000000026,0.041494857142857146,0.15062042857142866,5.525497142857144,32.34695428571428
27.499856060606064,-0.1968787878787879,9.562166666666668,-19.48696969696969,0.2501022727272729,0.022925000000001014,-0.6140333333333333,0.3058333333333333,9.885878787878788
5.562358273381295,0.1835611510791367,11.111000000000002,-8.292338129496402,0.08430143884892086,0.25125287769784194,-0.2304784172661848,4.136841726618703,14.973589928057553
11.836809714285714,-0.35648,11.625268571428574,-8.352657142857144,0.3717042857142857,0.07724614285714286,0.19389714285714246,16.05216,22.569594285714285
11.319932857142856,-0.17329428571428573,11.301462857142859,-4.112571428571432,0.3187238571428571,0.04948028571428574,0.08730628571428566,3.2268285714285714,14.031588571428573
11.921716964285714,0.08147321428571429,11.011794642857142,-21.65357142857143,0.12061339285714287,0.02780982142857143,-0.17232276785714287,6.073116071428572,56.522303571428566
16.546691176470592,0.4914705882352942,11.110999999999999,-0.05882352941176476,0.3070823529411765,0.0,1.0646470588235295,11.190411764705882,187.96247058823533
12.485262921348314,0.06811235955056179,6.6166629213483175,0.37483146067415707,0.2368101123595505,0.019828651685393838,0.4049556179775281,0.8286067415730338,11.0438202247191
15.827649999999995,-0.261830985915493,10.485028169014086,-1.2491197183098592,0.18038028169014084,0.028828521126760574,0.03227077464788748,0.5164014084507041,3.28706338028169
10.032167078189303,0.2355925925925926,11.110999999999999,-9.784218106995883,0.10005020576131687,0.02259753086419765,0.033932304526748974,8.888119341563787,24.992316872427978
24.968465,0.0,0.0,-5.8580000000000005,1.0000000000513001e-05,5.9e-17,-0.691005,0.0,0.0
9.041007421875,0.3063046875,11.024195312499998,0.6610156249999999,0.08414882812499999,0.02309296875,0.071940625,2.4035156250000003,11.1698046875
14.067492571428573,-0.05203714285714284,13.587128571428574,-7.765042857142857,0.3063902857142857,0.05307142857142878,0.17505757142857167,3.710128571428572,5.282785714285715
9.975933670520233,-0.24017341040462425,10.21184393063584,-6.2492052023121385,0.17154349710982658,0.08630592485549134,-0.09060173410404627,9.735702312138727,40.454436416184976
12.173450000000004,0.6367857142857144,11.111,-13.393214285714288,0.20364642857142856,0.024337500000000643,0.4966964285714285,1.6419642857142858,19.093178571428574
1.1941863636363652,0.07307272727272726,11.110999999999999,4.80990909090909,0.0,0.11989545454545456,-0.5170790909090915,2.204490909090909,4.383727272727273
30.65993333333333,-0.3815396825396824,10.758269841269842,-0.9844444444444445,0.5709785714285714,0.0,0.5509785714285715,1.1852539682539684,39.1462380952381
14.472445833333332,0.47,11.111000000000002,0.2795833333333335,0.6078374999999999,0.40294166666666703,-2.3360791666666665,1.1004166666666666,14.847666666666667
7.6455141304347825,0.10321739130434784,11.110999999999999,0.2245652173913044,0.12403260869565215,0.04953478260869565,0.12072065217391305,1.2223913043478265,7.157913043478262
10.50667142857143,0.17468571428571433,16.31721904761904,-4.49447619047619,0.1098861904761906,0.11035761904761904,-0.2448804761904762,3.06152380952381,19.26737142857143
0.323084615384632,0.2352820512820513,11.111,-0.16294871794871008,0.0469358974358981,0.17329487179487182,0.437103846153846,1.8168461538461536,5.915384615384616
18.97054818181818,0.08536363636363635,11.110999999999999,-0.19109090909090887,0.2427936363636364,0.02791272727272727,0.06813999999999998,0.0,0.0
18.057493650793653,0.1427301587301587,9.700079365079366,-29.35349206349206,0.5663015873015873,0.00014523809523949284,1.4210682539682542,2.8791111111111105,28.050682539682537
8.414157291666667,0.4317916666666666,11.111000000000002,-0.20447916666666666,0.10547604166666706,0.08170312500000045,-0.10698229166666666,3.004208333333333,11.155854166666666
10.779152666666665,-0.13071999999999998,11.111000000000002,0.3686,0.13630599999999998,0.08952066666666668,0.04446,3.8449066666666663,11.88232
6.129121571428581,0.4776171428571429,11.111000000000004,-7.120214285714285,0.05986885714285725,0.12028142857142868,0.09432457142857112,9.06022,38.53850285714285
22.912764,-0.6801200000000001,11.111,0.8495999999999999,0.6537120000000001,0.0,1.248592,0.0,0.0
11.491245833333332,-0.25816666666666666,11.111000000000002,-7.298749999999999,0.2408125,0.03825,0.650375,0.8158333333333334,9.414333333333332
16.727995571428572,0.01780571428571429,13.091900000000004,-5.9185428571428575,0.43488085714285735,0.09283485714285718,0.19700099999999945,1.7517200000000002,32.42980285714286
9.812763402061856,-0.1461958762886598,11.111000000000002,1.5271649484536085,0.10515721649484536,0.06837989690721766,-0.4975134020618557,2.626443298969072,30.3679587628866
14.718095925925924,0.06436296296296297,19.80214074074074,-7.768888888888887,0.16163666666666668,0.0664737037037037,-0.3360862962962962,1.4675111111111108,26.670881481481484
8.47566475409836,0.3905901639344263,11.110999999999999,-27.454344262295088,0.18902786885245906,0.1225483606557377,0.7497754098360657,3.665442622950821,28.42022950819672
10.382230519480519,-0.3241818181818182,11.111000000000002,-1.0364935064935066,0.1130012987012987,0.0043792207792207796,0.1944532467532468,0.9094155844155845,9.05090909090909
10.505832,0.40492,12.177639999999998,-0.3126,0.087828,0.055874,-0.530824,0.53888,7.12372
14.63757060810811,0.17436486486486485,10.960851351351351,-10.919054054054058,0.20179831081081107,0.01354932432432437,0.2361202702702703,1.7124121621621622,24.47247297297297
0.7523655339805934,0.5628349514563109,11.11100000000001,-7.3185436893203875,0.032369902912621665,0.3910553398058253,-2.0388349516483066e-05,10.594466019417476,6.437000000000001
12.460625510204082,0.5022448979591837,22.267183673469386,-6.353877551020408,0.17606224489795916,0.016847959183673468,0.30989693877551017,1.9213265306122445,26.726857142857146
9.082576288659792,-0.15124742268041236,11.111000000000002,-0.14458762886597756,0.06452886597938176,0.03997989690721678,-0.3360371134020619,2.4407422680412374,16.292731958762886
19.404067647058827,0.3397205882352941,10.620808823529414,-0.6575735294117647,0.4015742647058823,0.16066470588235293,-0.7382375,9.73980882352941,38.85045588235295
