,Velocity,LanePos,SpeedLimit,Steer,Accel,Brake,LongAccel,LatAccel,HeadwayTime,HeadwayDist
2007,10.10095583333333,0.22050833333333336,5.24783333333333,11.111000000000018,0.23931,0.06615791666666668,0.32988374999999986,-0.11082374999999997,19.29248333333333,19.29248333333333
2008,14.475587096774195,-0.28553225806451615,-1.1721774193548387,11.110999999999994,0.7546282258064515,0.022045967741935485,1.4089733870967744,0.02109919354838709,0.0,0.0
2009,17.21094423076922,-0.028794871794871845,0.3125,10.256307692307686,0.2945474358974359,0.10164615384615386,-1.1188410256410257,-0.03262884615384615,8.639141025641026,8.639141025641026
2010,12.589876612903222,0.2672258064516129,-28.61314516129032,11.110999999999994,0.39601451612903227,0.012855645161290324,1.1855870967741935,-0.6490725806451614,42.64337096774192,42.64337096774192
2011,16.984814893617024,0.21647872340425536,-6.751542553191488,17.068297872340406,0.256943085106383,0.04417925531914938,-0.007683510638297818,-0.6640191489361702,32.93493617021277,32.93493617021277
2012,14.546773404255314,-0.7836382978723405,-11.494893617021276,24.443999999999978,0.0,0.21229574468085136,-1.533196808510638,-0.9380148936170214,16.659446808510637,16.659446808510637
2013,9.609871794871792,-0.33053846153846145,-14.87647435897437,11.025512820512814,0.17606410256410257,0.019421794871795572,0.40761666666666646,0.07941987179487185,12.360897435897433,12.360897435897433
2014,6.700379255319148,0.3165106382978723,3.821223404255318,11.110999999999995,0.12361382978723406,0.09338404255319244,-0.3447090425531915,-0.07394308510638292,14.95129787234042,14.95129787234042
2015,0.6193101063829793,0.5097765957446809,12.510638297872331,11.110999999999995,0.01605159574468085,0.10962925531914994,0.0024952127659596643,0.01559042553191521,6.482702127659576,6.482702127659576
2016,0.08641238532110679,-0.269587155963303,5.475688073394497,11.11100000000001,0.0,0.14613486238532145,-0.0024871559632982836,-6.422018347875004e-06,3.4487339449541237,3.4487339449541237
2017,9.347855504587159,0.00033944954128447576,-11.507293577981654,11.11100000000001,0.2373344036697248,0.06286422018348703,0.26181972477064264,-0.38502247706422005,31.46440366972476,31.46440366972476
2018,6.27694358974359,0.25061538461538474,-0.4489743589743602,11.110999999999994,0.2517038461538461,0.09759935897435963,0.23386730769230807,0.004697435897436379,29.34617948717949,29.34617948717949
2019,9.869127040816327,-0.3527142857142856,-1.0289285714285714,11.110999999999999,0.18854438775510202,0.04901173469387802,-0.011344897959183801,-0.0423984693877547,25.033214285714283,25.033214285714283
2020,19.391337162162166,-0.13658108108108105,-0.4731756756756757,11.110999999999994,0.6574006756756758,0.04201283783783784,1.3220195945945947,-0.022586486486486486,0.0,0.0
2021,10.606899999999996,-0.42612162162162165,7.735810810810813,11.110999999999994,0.0490027027027027,0.09853378378378377,-1.296778378378378,-0.014820270270270294,13.062432432432432,13.062432432432432
2022,6.375427272727273,0.15070454545454545,-27.623522727272736,11.110999999999994,0.2042761363636364,5.1500000000000005e-17,1.0455090909090912,-1.3503386363636363,15.660249999999998,15.660249999999998
2023,12.304026923076925,0.01615384615384614,0.09072115384615387,11.111000000000006,0.15299567307692308,0.054715865384615384,-0.32559615384615387,0.04525817307692307,15.627846153846157,15.627846153846157
2024,14.854653389830508,0.13189830508474576,-12.436186440677965,22.636135593220317,0.5113822033898305,0.012211864406779852,1.1921228813559321,-1.0205220338983052,43.78984745762711,43.78984745762711
